Mod:Item:MetaData, Localized Name
mekanism:glowplasticblock:1, §c红色 塑料荧光方块
mekanism:glowplasticblock:2, §2绿色 塑料荧光方块
mekanism:glowplasticblock:3, §6棕色 塑料荧光方块
mekanism:glowplasticblock:4, §1蓝色 塑料荧光方块
mekanism:glowplasticblock:5, §5紫色 塑料荧光方块
mekanism:glowplasticblock:6, §3青色 塑料荧光方块
mekanism:glowplasticblock:7, §7淡灰色 塑料荧光方块
mekanism:glowplasticblock:8, §8灰色 塑料荧光方块
mekanism:glowplasticblock:9, §d粉色 塑料荧光方块
mekanism:glowplasticblock:10, §a黄绿色 塑料荧光方块
mekanism:glowplasticblock:11, §e黄色 塑料荧光方块
mekanism:glowplasticblock:12, §9淡蓝色 塑料荧光方块
mekanism:glowplasticblock:13, §d品红色 塑料荧光方块
mekanism:glowplasticblock:14, §6橙色 塑料荧光方块
mekanism:glowplasticblock:15, §f白色 塑料荧光方块
mekanism:reinforcedplasticblock:0, §8黑色 强化塑料方块
mekanism:reinforcedplasticblock:1, §c红色 强化塑料方块
mekanism:reinforcedplasticblock:2, §2绿色 强化塑料方块
mekanism:reinforcedplasticblock:3, §6棕色 强化塑料方块
mekanism:reinforcedplasticblock:4, §1蓝色 强化塑料方块
mekanism:reinforcedplasticblock:5, §5紫色 强化塑料方块
mekanism:reinforcedplasticblock:6, §3青色 强化塑料方块
mekanism:reinforcedplasticblock:7, §7淡灰色 强化塑料方块
mekanism:reinforcedplasticblock:8, §8灰色 强化塑料方块
mekanism:reinforcedplasticblock:9, §d粉色 强化塑料方块
mekanism:reinforcedplasticblock:10, §a黄绿色 强化塑料方块
mekanism:reinforcedplasticblock:11, §e黄色 强化塑料方块
mekanism:reinforcedplasticblock:12, §9淡蓝色 强化塑料方块
mekanism:reinforcedplasticblock:13, §d品红色 强化塑料方块
mekanism:reinforcedplasticblock:14, §6橙色 强化塑料方块
mekanism:reinforcedplasticblock:15, §f白色 强化塑料方块
mekanism:roadplasticblock:0, §8黑色 塑料路
mekanism:roadplasticblock:1, §c红色 塑料路
mekanism:roadplasticblock:2, §2绿色 塑料路
mekanism:roadplasticblock:3, §6棕色 塑料路
mekanism:roadplasticblock:4, §1蓝色 塑料路
mekanism:roadplasticblock:5, §5紫色 塑料路
mekanism:roadplasticblock:6, §3青色 塑料路
mekanism:roadplasticblock:7, §7淡灰色 塑料路
mekanism:roadplasticblock:8, §8灰色 塑料路
mekanism:roadplasticblock:9, §d粉色 塑料路
mekanism:roadplasticblock:10, §a黄绿色 塑料路
mekanism:roadplasticblock:11, §e黄色 塑料路
mekanism:roadplasticblock:12, §9淡蓝色 塑料路
mekanism:roadplasticblock:13, §d品红色 塑料路
mekanism:roadplasticblock:14, §6橙色 塑料路
mekanism:roadplasticblock:15, §f白色 塑料路
mekanism:plasticfence:0, §8黑色 塑料栅栏
mekanism:plasticfence:1, §c红色 塑料栅栏
mekanism:plasticfence:2, §2绿色 塑料栅栏
mekanism:plasticfence:3, §6棕色 塑料栅栏
mekanism:plasticfence:4, §1蓝色 塑料栅栏
mekanism:plasticfence:5, §5紫色 塑料栅栏
mekanism:plasticfence:6, §3青色 塑料栅栏
mekanism:plasticfence:7, §7淡灰色 塑料栅栏
mekanism:plasticfence:8, §8灰色 塑料栅栏
mekanism:plasticfence:9, §d粉色 塑料栅栏
mekanism:plasticfence:10, §a黄绿色 塑料栅栏
mekanism:plasticfence:11, §e黄色 塑料栅栏
mekanism:plasticfence:12, §9淡蓝色 塑料栅栏
mekanism:plasticfence:13, §d品红色 塑料栅栏
mekanism:plasticfence:14, §6橙色 塑料栅栏
mekanism:plasticfence:15, §f白色 塑料栅栏
mekanism:saltblock, 盐块
gregtech:machine:1, 小型燃煤锅炉
gregtech:machine:2, 高压燃煤锅炉
gregtech:machine:3, 简易太阳能锅炉
gregtech:machine:5, 小型熔岩锅炉
gregtech:machine:6, 高压熔岩锅炉
gregtech:machine:7, 蒸汽提取机
gregtech:machine:8, 高压提取机
gregtech:machine:9, 蒸汽研磨机
gregtech:machine:10, 高压蒸汽研磨机
gregtech:machine:11, 蒸汽压缩机
gregtech:machine:12, 高压压缩机
gregtech:machine:13, 蒸汽锻造锤
gregtech:machine:14, 高压锻造锤
gregtech:machine:15, 蒸汽熔炉
gregtech:machine:16, 高压蒸汽熔炉
gregtech:machine:17, 蒸汽合金炉
gregtech:machine:18, 高压合金炉
gregtech:machine:50, 基础电炉
gregtech:machine:51, 进阶电炉
gregtech:machine:52, 进阶电炉 II
gregtech:machine:53, 进阶电炉 III
gregtech:machine:60, 基础研磨机
gregtech:machine:61, 进阶研磨机
gregtech:machine:62, 通用研磨机
gregtech:machine:63, 通用粉碎机
gregtech:machine:70, 基础合金炉
gregtech:machine:71, 进阶合金炉
gregtech:machine:72, 进阶合金炉 II
gregtech:machine:73, 进阶合金炉 III
gregtech:machine:80, 基础UU增幅液生产器
gregtech:machine:81, 进阶UU增幅液生产器
gregtech:machine:82, 进阶UU增幅液生产器 II
gregtech:machine:83, 进阶UU增幅液生产器 III
gregtech:machine:90, 基础电弧炉
gregtech:machine:91, 进阶电弧炉
gregtech:machine:92, 进阶电弧炉 II
gregtech:machine:93, 进阶电弧炉 III
gregtech:machine:100, 基础组装机
gregtech:machine:101, 进阶组装机
gregtech:machine:102, 进阶组装机 II
gregtech:machine:103, 进阶组装机 III
gregtech:machine:104, 进阶组装机 IV
gregtech:machine:110, 基础高压釜
gregtech:machine:111, 进阶高压釜
gregtech:machine:112, 进阶高压釜 II
gregtech:machine:113, 进阶高压釜 III
gregtech:machine:114, 进阶高压釜 IV
gregtech:machine:120, 基础卷板机
gregtech:machine:121, 进阶卷板机
gregtech:machine:122, 进阶卷板机 II
gregtech:machine:123, 进阶卷板机 III
gregtech:machine:130, 基础酿造室
gregtech:machine:131, 进阶酿造室
gregtech:machine:132, 进阶酿造室 II
gregtech:machine:133, 进阶酿造室 III
gregtech:machine:140, 基础装罐机
gregtech:machine:141, 进阶装罐机
gregtech:machine:142, 进阶装罐机 II
gregtech:machine:143, 进阶装罐机 III
gregtech:machine:150, 基础离心机
gregtech:machine:151, 进阶离心机
gregtech:machine:152, 涡轮离心机
gregtech:machine:153, 分子离心机
gregtech:machine:180, 基础化学浸洗器
gregtech:machine:181, 进阶化学浸洗器
gregtech:machine:182, 进阶化学浸洗器 II
gregtech:machine:183, 进阶化学浸洗器 III
gregtech:machine:190, 基础化学反应釜
gregtech:machine:191, 进阶化学反应釜
gregtech:machine:192, 进阶化学反应釜 II
gregtech:machine:193, 进阶化学反应釜 III
gregtech:machine:210, 基础压缩机
gregtech:machine:211, 进阶压缩机
gregtech:machine:212, 进阶压缩机 II
gregtech:machine:213, 进阶压缩机 III
gregtech:machine:220, 基础板材切割机
gregtech:machine:221, 进阶板材切割机
gregtech:machine:222, 进阶板材切割机 II
gregtech:machine:223, 进阶板材切割机 III
gregtech:machine:230, 基础蒸馏室
gregtech:machine:231, 进阶蒸馏室
gregtech:machine:232, 进阶蒸馏室 II
gregtech:machine:233, 进阶蒸馏室 III
gregtech:machine:240, 基础电解机
gregtech:machine:241, 进阶电解机
gregtech:machine:242, 进阶电解机 II
gregtech:machine:243, 进阶电解机 III
gregtech:machine:250, 基础电磁选矿机
gregtech:machine:251, 进阶电磁选矿机
gregtech:machine:252, 进阶电磁选矿机 II
gregtech:machine:253, 进阶电磁选矿机 III
gregtech:machine:260, 基础提取机
gregtech:machine:261, 进阶提取机
gregtech:machine:262, 进阶提取机 II
gregtech:machine:263, 进阶提取机 III
gregtech:machine:271, 进阶压模器
gregtech:machine:272, 进阶压模器 II
gregtech:machine:273, 进阶压模器 III
gregtech:machine:280, 基础发酵槽
gregtech:machine:281, 进阶发酵槽
gregtech:machine:282, 进阶发酵槽 II
gregtech:machine:283, 进阶发酵槽 III
gregtech:machine:290, 基础流体灌装机
gregtech:machine:291, 进阶流体灌装机
gregtech:machine:292, 进阶流体灌装机 II
gregtech:machine:293, 进阶流体灌装机 III
gregtech:machine:300, 基础流体提取机
gregtech:machine:301, 进阶流体提取机
gregtech:machine:302, 进阶流体提取机 II
gregtech:machine:303, 进阶流体提取机 III
gregtech:machine:310, 基础流体加热器
gregtech:machine:311, 进阶流体加热器
gregtech:machine:312, 进阶流体加热器 II
gregtech:machine:313, 进阶流体加热器 III
gregtech:machine:320, 基础流体固化器
gregtech:machine:321, 进阶流体固化器
gregtech:machine:322, 进阶流体固化器 II
gregtech:machine:323, 进阶流体固化器 III
gregtech:machine:330, 基础锻造锤
gregtech:machine:331, 进阶锻造锤
gregtech:machine:332, 进阶锻造锤 II
gregtech:machine:333, 进阶锻造锤 III
gregtech:machine:340, 基础冲压机床
gregtech:machine:341, 进阶冲压机床
gregtech:machine:342, 进阶冲压机床 II
gregtech:machine:343, 进阶冲压机床 III
gregtech:machine:350, 基础车床
gregtech:machine:351, 进阶车床
gregtech:machine:352, 进阶车床 II
gregtech:machine:353, 进阶车床 III
gregtech:machine:360, 基础微波炉
gregtech:machine:361, 进阶微波炉
gregtech:machine:362, 进阶微波炉 II
gregtech:machine:363, 进阶微波炉 III
gregtech:machine:370, 基础搅拌机
gregtech:machine:371, 进阶搅拌机
gregtech:machine:372, 进阶搅拌机 II
gregtech:machine:373, 进阶搅拌机 III
gregtech:machine:380, 基础洗矿厂
gregtech:machine:381, 进阶洗矿厂
gregtech:machine:382, 进阶洗矿厂 II
gregtech:machine:383, 进阶洗矿厂 III
gregtech:machine:390, 基础打包机
gregtech:machine:391, 进阶打包机
gregtech:machine:392, 进阶打包机 II
gregtech:machine:393, 进阶打包机 III
gregtech:machine:400, 基础解包器
gregtech:machine:401, 进阶解包器
gregtech:machine:402, 进阶解包器 II
gregtech:machine:403, 进阶解包器 III
gregtech:machine:410, 基础等离子电弧炉
gregtech:machine:411, 进阶等离子电弧炉
gregtech:machine:412, 进阶等离子电弧炉 II
gregtech:machine:413, 进阶等离子电弧炉 III
gregtech:machine:420, 基础两极磁化机
gregtech:machine:421, 进阶两极磁化机
gregtech:machine:422, 进阶两极磁化机 II
gregtech:machine:423, 进阶两极磁化机 III
gregtech:machine:430, 基础精密激光蚀刻机
gregtech:machine:431, 进阶精密激光蚀刻机
gregtech:machine:432, 进阶精密激光蚀刻机 II
gregtech:machine:433, 进阶精密激光蚀刻机 III
gregtech:machine:434, 进阶精密激光蚀刻机 IV
gregtech:machine:450, 基础筛选器
gregtech:machine:451, 进阶筛选器
gregtech:machine:452, 进阶筛选器 II
gregtech:machine:453, 进阶筛选器 III
gregtech:machine:460, 基础热力离心机
gregtech:machine:461, 进阶热力离心机
gregtech:machine:462, 进阶热力离心机 II
gregtech:machine:463, 进阶热力离心机 III
gregtech:machine:470, 基础线材轧机
gregtech:machine:471, 进阶线材轧机
gregtech:machine:472, 进阶线材轧机 II
gregtech:machine:473, 进阶线材轧机 III
gregtech:machine:2239, 基础柴油发电机
gregtech:machine:2240, 进阶柴油发电机
gregtech:machine:2241, 涡轮柴油发电机
gregtech:machine:2242, 基础蒸汽轮机
gregtech:machine:2243, 进阶蒸汽轮机
gregtech:machine:2244, 涡轮蒸汽轮机
gregtech:machine:2245, 基础燃气轮机
gregtech:machine:2246, 进阶燃气轮机
gregtech:machine:2247, 涡轮燃气轮机
gregtech:machine:493, 魔法能源吸收器
gregtech:machine:494, 基础物品收集器
gregtech:machine:495, 进阶物品收集器
gregtech:machine:496, 进阶物品收集器 II
gregtech:machine:497, 进阶物品收集器 III
gregtech:machine:500, ULV机械方块
gregtech:machine:501, LV机械方块
gregtech:machine:502, MV机械方块
gregtech:machine:503, HV机械方块
gregtech:machine:504, EV机械方块
gregtech:machine:505, IV机械方块
gregtech:machine:506, LuV机械方块
gregtech:machine:507, ZPM机械方块
gregtech:machine:508, UV机械方块
gregtech:machine:509, MAX机械方块
gregtech:machine:510, 土高炉
gregtech:machine:511, 电力高炉
gregtech:machine:512, 真空冷冻机
gregtech:machine:513, 聚爆压缩机
gregtech:machine:514, 热解炉
gregtech:machine:515, 蒸馏塔
gregtech:machine:516, 工业熔炉
gregtech:machine:517, 内燃机
gregtech:machine:518, 大型蒸汽涡轮
gregtech:machine:519, 大型燃气涡轮
gregtech:machine:520, 大型等离子体涡轮
gregtech:machine:521, 大型青铜锅炉
gregtech:machine:522, 大型钢锅炉
gregtech:machine:523, 大型钛锅炉
gregtech:machine:524, 大型钨钢锅炉
gregtech:machine:525, 石油裂化机
gregtech:machine:526, 焦炉
gregtech:machine:527, 焦炉仓
gregtech:machine:600, 低压变压器
gregtech:machine:601, 中压变压器
gregtech:machine:602, 高压变压器
gregtech:machine:603, 超高压变压器
gregtech:machine:604, 强导压变压器
gregtech:machine:605, 剧差压变压器
gregtech:machine:606, 零点压变压器
gregtech:machine:607, 极限压变压器
gregtech:machine:610, 超低压电池箱
gregtech:machine:611, 超低压电池箱
gregtech:machine:612, 超低压电池箱
gregtech:machine:613, 超低压电池箱
gregtech:machine:614, 低压电池箱
gregtech:machine:615, 低压电池箱
gregtech:machine:616, 低压电池箱
gregtech:machine:617, 低压电池箱
gregtech:machine:618, 中压电池箱
gregtech:machine:619, 中压电池箱
gregtech:machine:620, 中压电池箱
gregtech:machine:621, 中压电池箱
gregtech:machine:622, 高压电池箱
gregtech:machine:623, 高压电池箱
gregtech:machine:624, 高压电池箱
gregtech:machine:625, 高压电池箱
gregtech:machine:626, 超高压电池箱
gregtech:machine:627, 超高压电池箱
gregtech:machine:628, 超高压电池箱
gregtech:machine:629, 超高压电池箱
gregtech:machine:630, 强导压电池箱
gregtech:machine:631, 强导压电池箱
gregtech:machine:632, 强导压电池箱
gregtech:machine:633, 强导压电池箱
gregtech:machine:634, 剧差压电池箱
gregtech:machine:635, 剧差压电池箱
gregtech:machine:636, 剧差压电池箱
gregtech:machine:637, 剧差压电池箱
gregtech:machine:638, 零点压电池箱
gregtech:machine:639, 零点压电池箱
gregtech:machine:640, 零点压电池箱
gregtech:machine:641, 零点压电池箱
gregtech:machine:642, 极限压电池箱
gregtech:machine:643, 极限压电池箱
gregtech:machine:644, 极限压电池箱
gregtech:machine:645, 极限压电池箱
gregtech:machine:4138, 上限压电池箱
gregtech:machine:4139, 上限压电池箱
gregtech:machine:4140, 上限压电池箱
gregtech:machine:4141, 上限压电池箱
gregtech:machine:680, 超低压充电箱
gregtech:machine:681, 低压充电箱
gregtech:machine:682, 中压充电箱
gregtech:machine:683, 高压充电箱
gregtech:machine:684, 超高压充电箱
gregtech:machine:685, 强导压充电箱
gregtech:machine:686, 剧差压充电箱
gregtech:machine:687, 零点压充电箱
gregtech:machine:688, 极限压充电箱
gregtech:machine:4142, 上限压充电箱
gregtech:machine:700, 输入总线（ULV）
gregtech:machine:701, 输出总线（ULV）
gregtech:machine:702, 输入仓（ULV）
gregtech:machine:703, 输出仓（ULV）
gregtech:machine:704, 能源仓（ULV）
gregtech:machine:705, 动力仓（ULV）
gregtech:machine:710, 输入总线（LV）
gregtech:machine:711, 输出总线（LV）
gregtech:machine:712, 输入仓（LV）
gregtech:machine:713, 输出仓（LV）
gregtech:machine:714, 能源仓（LV）
gregtech:machine:715, 动力仓（LV）
gregtech:machine:720, 输入总线（MV）
gregtech:machine:721, 输出总线（MV）
gregtech:machine:722, 输入仓（MV）
gregtech:machine:723, 输出仓（MV）
gregtech:machine:724, 能源仓（MV）
gregtech:machine:725, 动力仓（MV）
gregtech:machine:730, 输入总线（HV）
gregtech:machine:731, 输出总线（HV）
gregtech:machine:732, 输入仓（HV）
gregtech:machine:733, 输出仓（HV）
gregtech:machine:734, 能源仓（HV）
gregtech:machine:735, 动力仓（HV）
gregtech:machine:740, 输入总线（EV）
gregtech:machine:741, 输出总线（EV）
gregtech:machine:742, 输入仓（EV）
gregtech:machine:743, 输出仓（EV）
gregtech:machine:744, 能源仓（EV）
gregtech:machine:745, 动力仓（EV）
gregtech:machine:750, 输入总线（IV）
gregtech:machine:751, 输出总线（IV）
gregtech:machine:752, 输入仓（IV）
gregtech:machine:753, 输出仓（IV）
gregtech:machine:754, 能源仓（IV）
gregtech:machine:755, 动力仓（IV）
gregtech:machine:760, 输入总线（LuV）
gregtech:machine:761, 输出总线（LuV）
gregtech:machine:762, 输入仓（LuV）
gregtech:machine:763, 输出仓（LuV）
gregtech:machine:764, 能源仓（LuV）
gregtech:machine:765, 动力仓（LuV）
gregtech:machine:770, 输入总线（ZPM）
gregtech:machine:771, 输出总线（ZPM）
gregtech:machine:772, 输入仓（ZPM）
gregtech:machine:773, 输出仓（ZPM）
gregtech:machine:774, 能源仓（ZPM）
gregtech:machine:775, 动力仓（ZPM）
gregtech:machine:780, 输入总线（UV）
gregtech:machine:781, 输出总线（UV）
gregtech:machine:782, 输入仓（UV）
gregtech:machine:783, 输出仓（UV）
gregtech:machine:784, 能源仓（UV）
gregtech:machine:785, 动力仓（UV）
gregtech:machine:790, 输入总线（MAX）
gregtech:machine:791, 输出总线（MAX）
gregtech:machine:792, 输入仓（MAX）
gregtech:machine:793, 输出仓（MAX）
gregtech:machine:794, 能源仓（MAX）
gregtech:machine:795, 动力仓（MAX）
gregtech:machine:802, 青铜箱子
gregtech:machine:803, 钢箱子
gregtech:machine:804, 不锈钢箱子
gregtech:machine:805, 钛箱子
gregtech:machine:806, 钨钢箱子
gregtech:machine:807, 木箱子
gregtech:machine:808, 小型木箱子
gregtech:machine:811, 木储罐
gregtech:machine:812, 青铜储罐
gregtech:machine:813, 钢储罐
gregtech:machine:814, 不锈钢储罐
gregtech:machine:815, 钛储罐
gregtech:machine:816, 钨钢储罐
gregtech:machine:817, 转子支架（HV）
gregtech:machine:818, 转子支架（LuV）
gregtech:machine:819, 转子支架（MAX）
gregtech:machine:820, 基础捕鱼机
gregtech:machine:821, 进阶捕鱼机
gregtech:machine:822, 进阶捕鱼机 II
gregtech:machine:823, 进阶捕鱼机 III
gregtech:machine:824, 秘密保险柜
gregtech:machine:825, 先进合成站
gregtech:machine:826, gregtech.machine.armor_table.name
gregtech:machine:900, 基础泵
gregtech:machine:910, 进阶泵
